iteration,isolation,commit_hint_first,thread_a_committed,thread_b_committed,thread_a_error,thread_b_error,invariant_ok,invariant_detail
630,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=c998812f-cdac-421c-81fc-49e4c2868980, reason=kind_outranked -- payload={""value"": ""INFERRED_iter630"", ""writer"": ""kndb_native"", ""fact_id"": ""e997148d-cc30-4920-8c2b-cd9e0b900fae"", ""provsql"": ""6baa62de-5bd9-4379-abdd-7500a4ba99bc"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.72538-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000630, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
631,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=f2038bbd-a0a8-4136-9334-38e2078a75c0, reason=kind_outranked -- payload={""value"": ""INFERRED_iter631"", ""writer"": ""kndb_native"", ""fact_id"": ""10c9c4ad-2f17-4b55-92e8-4504ece9a63f"", ""provsql"": ""629841a3-d7ab-4736-a6fb-f6de5daa647b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.733629-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000631, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
632,READ COMMITTED,A,1,1,,,1,
633,READ COMMITTED,A,1,1,,,1,
634,READ COMMITTED,A,1,1,,,1,
635,READ COMMITTED,A,1,1,,,1,
636,READ COMMITTED,A,1,1,,,1,
637,READ COMMITTED,A,1,1,,,1,
638,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=4a284849-a739-4b70-b906-b0d42514e435, reason=kind_outranked -- payload={""value"": ""INFERRED_iter638"", ""writer"": ""kndb_native"", ""fact_id"": ""65e26e13-908d-4500-b117-6bbd93343991"", ""provsql"": ""2df01571-d394-43b8-8c04-60cff390e00d"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.795157-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000638, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
639,READ COMMITTED,A,1,1,,,1,
640,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=e14a41a1-ca29-43bf-aa43-b75cc23341fc, reason=kind_outranked -- payload={""value"": ""INFERRED_iter640"", ""writer"": ""kndb_native"", ""fact_id"": ""0d135358-10c3-476c-ac3b-31fcebfcddb9"", ""provsql"": ""3ea559f2-f948-4578-9bb4-f3686fb6e018"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.812435-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000640, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
641,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=3ef021a6-fd2d-4b7d-adbd-6a4301510fcb, reason=kind_outranked -- payload={""value"": ""INFERRED_iter641"", ""writer"": ""kndb_native"", ""fact_id"": ""075f6cc3-8c6a-42ff-9e0f-d7f8993d641b"", ""provsql"": ""617447e0-87c0-499b-95e5-cf8ddd293cbd"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.820761-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000641, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
642,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=712e7742-42a0-405a-830c-53919dafa146, reason=kind_outranked -- payload={""value"": ""INFERRED_iter642"", ""writer"": ""kndb_native"", ""fact_id"": ""93cfcc73-6335-4667-ac2e-3708e6fce6f9"", ""provsql"": ""632b299b-effd-4912-a747-affd578d7c0b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.829036-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000642, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
643,READ COMMITTED,A,1,1,,,1,
644,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=7c53c772-ceef-4ae0-83c7-06b7d555fada, reason=kind_outranked -- payload={""value"": ""INFERRED_iter644"", ""writer"": ""kndb_native"", ""fact_id"": ""dba113a4-330e-4f62-9e1b-0d3bceb89782"", ""provsql"": ""0ab47745-d0ca-419b-b6e5-8ebe0b162cca"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.846228-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000644, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
645,READ COMMITTED,A,1,1,,,1,
646,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ac03e571-dd35-4632-86ee-a181edef6940, reason=kind_outranked -- payload={""value"": ""INFERRED_iter646"", ""writer"": ""kndb_native"", ""fact_id"": ""e7d0a057-56ec-4204-ae63-a74206951ccf"", ""provsql"": ""65cec20d-6d63-4327-89c2-c11a9f9fe873"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.863096-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000646, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
647,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=89810a4a-99bb-42c3-9070-967730a2957c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter647"", ""writer"": ""kndb_native"", ""fact_id"": ""7d079fdb-23e5-4b24-ab1c-6c6f06d67f0c"", ""provsql"": ""50ccbeb3-a623-42a2-b2b9-3c4cf58210bf"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.871163-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000647, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
648,READ COMMITTED,A,1,1,,,1,
649,READ COMMITTED,A,1,1,,,1,
650,READ COMMITTED,A,1,1,,,1,
651,READ COMMITTED,A,1,1,,,1,
652,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ba66c00a-eef8-4fc4-b313-b6af5122a098, reason=kind_outranked -- payload={""value"": ""INFERRED_iter652"", ""writer"": ""kndb_native"", ""fact_id"": ""2d8d5341-9b89-4db0-93d5-3f54ec741260"", ""provsql"": ""be0bcb6d-0c33-4815-b285-f0cdf1aa5c08"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.914984-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000652, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
653,READ COMMITTED,A,1,1,,,1,
654,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=4da8697e-873a-41f6-a2fa-5c90c85f108f, reason=kind_outranked -- payload={""value"": ""INFERRED_iter654"", ""writer"": ""kndb_native"", ""fact_id"": ""abd0dd1d-23c1-4ed3-85b2-9852dbe8524a"", ""provsql"": ""53e8559b-0c1e-4ba8-821a-f5fbe090cd33"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.932935-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000654, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
655,READ COMMITTED,A,1,1,,,1,
656,READ COMMITTED,A,1,1,,,1,
657,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=2901e27c-916d-41dd-bced-0e80ebc4837c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter657"", ""writer"": ""kndb_native"", ""fact_id"": ""9f5b3d14-4811-4e00-8886-d31a38438109"", ""provsql"": ""ee76d8ac-1662-45fe-9e97-01d4114aa37b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.960012-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000657, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
658,READ COMMITTED,A,1,1,,,1,
659,READ COMMITTED,A,1,1,,,1,
660,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=6001dcc1-0614-4d25-8251-a0c2045535d6, reason=kind_outranked -- payload={""value"": ""INFERRED_iter660"", ""writer"": ""kndb_native"", ""fact_id"": ""ba792d20-8237-4b6c-ae47-118559d360d1"", ""provsql"": ""29d8d924-e849-47e4-8053-8838c9e98dd6"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:23.985237-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000660, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
661,READ COMMITTED,A,1,1,,,1,
662,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=02e965b5-fabb-4fff-addb-153213f773a9, reason=kind_outranked -- payload={""value"": ""INFERRED_iter662"", ""writer"": ""kndb_native"", ""fact_id"": ""ec8feaec-d50e-4fe3-8f28-7b73ef251358"", ""provsql"": ""5c4b8cf9-d6ae-446d-8962-9608c63bcd3c"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.003033-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000662, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
663,READ COMMITTED,A,1,1,,,1,
664,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=eca0f5eb-abc6-49d2-8777-7e5270f8f41e, reason=kind_outranked -- payload={""value"": ""INFERRED_iter664"", ""writer"": ""kndb_native"", ""fact_id"": ""2fcaea13-278f-480f-a3d6-6b85e524a077"", ""provsql"": ""d407f84c-dfd4-4bbc-accf-f801b1837ab1"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.020239-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000664, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
665,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ea0d5375-4397-44be-82ce-7ddcda1d41fa, reason=kind_outranked -- payload={""value"": ""INFERRED_iter665"", ""writer"": ""kndb_native"", ""fact_id"": ""b071507d-1799-46d1-a1ef-2e05aee3c36e"", ""provsql"": ""c99d5351-5a04-4e57-bb8f-5e6bbaf6cbc0"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.02863-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000665, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
666,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=7faec011-48f9-400d-8f5c-5e1717e8200d, reason=kind_outranked -- payload={""value"": ""INFERRED_iter666"", ""writer"": ""kndb_native"", ""fact_id"": ""a1718838-d7cb-4eb3-9802-8265d11d4b44"", ""provsql"": ""9c625a2e-e159-4258-8158-e201054b503b"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.036865-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000666, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
667,READ COMMITTED,A,1,1,,,1,
668,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=37093238-cfe3-4114-bfce-581da8377cc4, reason=kind_outranked -- payload={""value"": ""INFERRED_iter668"", ""writer"": ""kndb_native"", ""fact_id"": ""0fd95494-e2c2-4fcb-805a-69a4600bc97a"", ""provsql"": ""37776358-123d-499e-9e62-e3c4133e2790"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.055326-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000668, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
669,READ COMMITTED,A,1,1,,,1,
670,READ COMMITTED,A,1,1,,,1,
671,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=71176a38-a2cf-4578-8fdb-d4895e5724c6, reason=kind_outranked -- payload={""value"": ""INFERRED_iter671"", ""writer"": ""kndb_native"", ""fact_id"": ""558fe201-3969-4f67-8cf5-9d40d8385ae1"", ""provsql"": ""0f435cc5-2a54-47d2-9337-31966be74d70"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.081135-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000671, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
672,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=cc90dcea-75ee-4243-81af-395ec37f0569, reason=kind_outranked -- payload={""value"": ""INFERRED_iter672"", ""writer"": ""kndb_native"", ""fact_id"": ""ef66e7e7-f56a-4bc4-9496-3f405b4295b9"", ""provsql"": ""dd4e0370-f5d4-4f6e-939f-21eb8cf125d9"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.089077-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000672, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
673,READ COMMITTED,A,1,1,,,1,
674,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=2982b0ac-742b-4a54-bd57-867eabe024bb, reason=kind_outranked -- payload={""value"": ""INFERRED_iter674"", ""writer"": ""kndb_native"", ""fact_id"": ""936c2266-ee7b-41ac-a0f3-999d133e0600"", ""provsql"": ""01e810a3-3759-4f6b-9c54-986714ef9f10"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.105869-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000674, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
675,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=30708455-5daa-4b18-ba9e-eaee13805ded, reason=kind_outranked -- payload={""value"": ""INFERRED_iter675"", ""writer"": ""kndb_native"", ""fact_id"": ""5c59ac97-b62d-41fa-8617-a605a19dbc2b"", ""provsql"": ""c9f9ddb8-9aa2-4208-b596-64e0ef3429f9"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.11376-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000675, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
676,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=29bdfa01-a17a-42e0-8ce5-2ce84ad74b6c, reason=kind_outranked -- payload={""value"": ""INFERRED_iter676"", ""writer"": ""kndb_native"", ""fact_id"": ""b2e3538d-2c4b-4554-ad3f-98cf38b74bea"", ""provsql"": ""d4765ffe-3c41-431f-be84-cf13dc69dfd8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.121714-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000676, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
677,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=ad715516-d1ec-4849-a5c8-ae40ce3598e0, reason=kind_outranked -- payload={""value"": ""INFERRED_iter677"", ""writer"": ""kndb_native"", ""fact_id"": ""564dfeb2-f97c-40d5-b23f-5e3f063b9b4b"", ""provsql"": ""0bfb45f0-68eb-429e-b9ab-a6e51c8f2445"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.129421-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000677, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
678,READ COMMITTED,A,1,1,,,1,
679,READ COMMITTED,A,1,1,,,1,
680,READ COMMITTED,B,0,1,"CheckViolation: KNDB precedence: NEW outranked by fact_id=0fec4521-8c2a-453b-b484-58f9c42041a3, reason=kind_outranked -- payload={""value"": ""INFERRED_iter680"", ""writer"": ""kndb_native"", ""fact_id"": ""93505d31-9c8f-40ef-a38d-d7c6e2029d8c"", ""provsql"": ""82f5a715-23d0-4f0f-b0d3-d77e30cfade8"", ""sources"": [], ""sys_time"": ""[\""2026-07-09 02:38:24.154366-05\"",infinity)"", ""attribute"": ""s2_slot"", ""entity_id"": 32000680, ""confidence"": 0.97000, ""valid_time"": ""[\""2025-12-31 18:00:00-06\"",\""2026-06-29 19:00:00-05\"")"", ""specificity"": 100, ""epistemic_kind"": ""INFERRED""}
HINT:  Incoming fact lost the precedence lattice against an existing overlapping fact.
CONTEXT:  PL/pgSQL function kndb.resolve_conflict() line 91 at RAISE",,1,
